COD_CLIENTE;COD_PEDIDO;CODIGO_PRODUTO;DEPTO;QUANTIDADE;VALOR_UNITARIO;QTD_PARCELAS;DT_PEDIDO;MEIO_PAGTO;STATUS_PAGAMENTO
94598;32166;0;UTILIDADES;4;160.00;4;03/09/2020;A VISTA;CONFIRMADO
94598;32166;0;LIVROS;4;3066.25;4;03/09/2020;A VISTA;CONFIRMADO
158105;32167;0;AUDIO;12;482.00;1;12/09/2020;BOLETO;CONFIRMADO
158105;32167;0;AUDIO;12;1701.39;1;12/09/2020;BOLETO;CONFIRMADO
158105;32167;0;INFORMATICA;12;170.14;1;12/09/2020;BOLETO;CONFIRMADO
158105;32167;0;INFORMATICA;12;40.00;1;12/09/2020;BOLETO;CONFIRMADO
158105;32167;0;INFORMATICA;12;74.00;1;12/09/2020;BOLETO;CONFIRMADO
158105;32167;0;MODA;12;2.44;1;12/09/2020;BOLETO;CONFIRMADO
158105;32167;0;ELETRO;12;55.60;2;12/09/2020;BOLETO;CONFIRMADO
63504;32168;0;INFORMATICA;4;8241.00;3;09/10/2020;CC;CONFIRMADO
63504;32168;0;INFORMATICA;4;824.10;3;09/10/2020;CC;CONFIRMADO
63504;32168;0;ACESSORIOS;4;135.60;5;09/10/2020;CC;CONFIRMADO
63504;32168;0;ACESSORIOS;4;1356.00;5;09/10/2020;CC;CONFIRMADO
1633;32169;0;TELEFONIA;4;519.30;1;24/08/2020;CC;CONFIRMADO
1633;32169;0;TELEFONIA;4;51.93;1;24/08/2020;CC;CONFIRMADO
1633;32169;0;INFORMATICA;4;2.44;1;24/08/2020;CC;CONFIRMADO
158096;32170;0;AUDIO;12;43.00;2;27/08/2020;BOLETO;CONFIRMADO
158096;32170;0;AUDIO;12;430.00;2;27/08/2020;BOLETO;CONFIRMADO
158096;32170;0;AUDIO;12;1073.50;1;27/08/2020;BOLETO;CONFIRMADO
158096;32170;0;AUDIO;12;107.35;1;27/08/2020;BOLETO;CONFIRMADO
158094;32171;0;AUDIO;12;1880.00;2;07/10/2020;BOLETO;CONFIRMADO
158094;32171;0;INFORMATICA;12;173.00;1;07/10/2020;BOLETO;CONFIRMADO
158094;32171;0;INFORMATICA;12;125.40;3;07/10/2020;BOLETO;CONFIRMADO
158094;32171;0;INFORMATICA;12;1254.00;3;07/10/2020;BOLETO;CONFIRMADO
158094;32171;0;INFORMATICA;12;205.30;3;07/10/2020;BOLETO;CONFIRMADO
158094;32171;0;INFORMATICA;12;178.00;1;07/10/2020;BOLETO;CONFIRMADO
158045;32172;0;AUDIO;12;0.00;;23/08/2020;BOLETO;CONFIRMADO
158072;32173;0;AUDIO;12;640.00;5;23/11/2020;BOLETO;CONFIRMADO
158072;32173;0;AUDIO;12;703.60;8;23/11/2020;BOLETO;CONFIRMADO
158072;32173;0;AUDIO;12;1759.08;2;23/11/2020;BOLETO;CONFIRMADO
158072;32173;0;INFORMATICA;12;250.00;1;23/11/2020;BOLETO;CONFIRMADO
158072;32173;0;INFORMATICA;12;175.90;2;23/11/2020;BOLETO;CONFIRMADO
158072;32173;0;INFORMATICA;12;24.40;1;23/11/2020;BOLETO;CONFIRMADO
158072;32173;0;INFORMATICA;12;7036.32;8;23/11/2020;BOLETO;CONFIRMADO
158072;32173;0;INFORMATICA;12;89.00;6;23/11/2020;BOLETO;CONFIRMADO
158040;32174;0;AUDIO;12;80.00;2;19/10/2020;BOLETO;CONFIRMADO
158040;32174;0;INFORMATICA;12;1046.00;2;19/10/2020;BOLETO;CONFIRMADO
158040;32174;0;INFORMATICA;12;104.60;2;19/10/2020;BOLETO;CONFIRMADO
158040;32174;0;LIVROS;12;4.88;2;19/10/2020;BOLETO;CONFIRMADO
158040;32174;0;SOM;12;28.60;2;19/10/2020;BOLETO;CONFIRMADO
158040;32174;0;SOM;12;286.00;2;19/10/2020;BOLETO;CONFIRMADO
157979;32175;0;AUDIO;12;229.11;3;23/09/2020;BOLETO;CONFIRMADO
157979;32175;0;INFORMATICA;12;7.32;3;23/09/2020;BOLETO;CONFIRMADO
157979;32175;0;INFORMATICA;12;2291.04;3;23/09/2020;BOLETO;CONFIRMADO
157979;32175;0;INFORMATICA;12;11.40;2;23/09/2020;BOLETO;CONFIRMADO
157979;32175;0;INFORMATICA;12;114.00;2;23/09/2020;BOLETO;CONFIRMADO
158033;32176;0;INFORMATICA;12;0.00;;22/08/2020;BOLETO;CONFIRMADO
158054;32177;0;AUDIO;12;519.30;1;24/08/2020;BOLETO;CONFIRMADO
158054;32177;0;AUDIO;12;51.93;1;24/08/2020;BOLETO;CONFIRMADO
158054;32177;0;INFORMATICA;12;2.44;1;24/08/2020;BOLETO;CONFIRMADO
158090;32178;0;AUDIO;12;1566.20;2;18/12/2020;BOLETO;CONFIRMADO
158090;32178;0;AUDIO;12;158.20;5;18/12/2020;BOLETO;CONFIRMADO
158090;32178;0;AUDIO;12;1582.00;5;18/12/2020;BOLETO;CONFIRMADO
158090;32178;0;INFORMATICA;12;181.42;3;18/12/2020;BOLETO;CONFIRMADO
158090;32178;0;INFORMATICA;12;248.00;1;18/12/2020;BOLETO;CONFIRMADO
158090;32178;0;MODA;12;498.00;1;18/12/2020;BOLETO;CONFIRMADO
158080;32179;0;TELEFONIA;12;20.70;1;05/09/2020;BOLETO;CONFIRMADO
158080;32179;0;TELEFONIA;12;207.00;1;05/09/2020;BOLETO;CONFIRMADO
158080;32179;0;INFORMATICA;12;12.20;5;05/09/2020;BOLETO;CONFIRMADO
158080;32179;0;ELETRO;12;3661.20;5;05/09/2020;BOLETO;CONFIRMADO
158080;32179;0;ELETRO;12;366.12;5;05/09/2020;BOLETO;CONFIRMADO
131875;32180;0;INFORMATICA;7;170.00;2;25/08/2020;DINHEIRO;CONFIRMADO
131875;32180;0;INFORMATICA;7;440.20;4;25/08/2020;DINHEIRO;CONFIRMADO
131875;32180;0;BRINQUEDOS;7;4232.00;2;25/08/2020;DINHEIRO;CONFIRMADO
131875;32180;0;ACESSORIOS;7;46.90;2;25/08/2020;DINHEIRO;CONFIRMADO
131875;32180;0;ACESSORIOS;7;469.00;2;25/08/2020;DINHEIRO;CONFIRMADO
157999;32181;0;TELEFONIA;12;40.00;1;23/09/2020;BOLETO;CONFIRMADO
157999;32181;0;AUDIO;12;7.32;3;23/09/2020;BOLETO;CONFIRMADO
157999;32181;0;AUDIO;12;2291.04;3;23/09/2020;BOLETO;CONFIRMADO
157999;32181;0;INFORMATICA;12;229.11;3;23/09/2020;BOLETO;CONFIRMADO
157999;32181;0;BELEZA;12;7.10;2;23/09/2020;BOLETO;CONFIRMADO
157999;32181;0;BELEZA;12;71.00;2;23/09/2020;BOLETO;CONFIRMADO
158026;32184;0;AUDIO;12;149.80;8;13/09/2020;BOLETO;CONFIRMADO
158026;32184;0;AUDIO;12;1498.00;8;13/09/2020;BOLETO;CONFIRMADO
158026;32184;0;AUDIO;12;288.37;5;13/09/2020;BOLETO;CONFIRMADO
158026;32184;0;BELEZA;12;2307.24;3;13/09/2020;BOLETO;CONFIRMADO
100169;32185;0;AUDIO;3;2.44;1;24/08/2020;A VISTA;CONFIRMADO
100169;32185;0;INFORMATICA;3;2.40;1;24/08/2020;A VISTA;CONFIRMADO
100169;32185;0;INFORMATICA;3;24.00;1;24/08/2020;A VISTA;CONFIRMADO
100169;32185;0;ACESSORIOS;3;404.00;1;24/08/2020;A VISTA;CONFIRMADO
100169;32185;0;ACESSORIOS;3;40.40;1;24/08/2020;A VISTA;CONFIRMADO
1630;32186;0;INFORMATICA;4;519.30;1;24/08/2020;CC;CONFIRMADO
1630;32186;0;INFORMATICA;4;51.93;1;24/08/2020;CC;CONFIRMADO
1630;32186;0;BELEZA;4;2.44;1;24/08/2020;CC;CONFIRMADO
87258;32187;0;AUDIO;4;509.40;1;23/08/2020;CC;CONFIRMADO
87258;32187;0;AUDIO;4;50.94;1;23/08/2020;CC;CONFIRMADO
87258;32187;0;INFORMATICA;4;2.44;1;23/08/2020;CC;CONFIRMADO
158070;32188;0;INFORMATICA;12;98.54;2;28/08/2020;BOLETO;CONFIRMADO
158070;32188;0;INFORMATICA;12;4.88;2;28/08/2020;BOLETO;CONFIRMADO
158070;32188;0;INFORMATICA;12;872.00;1;28/08/2020;BOLETO;CONFIRMADO
158070;32188;0;LIVROS;12;985.48;2;28/08/2020;BOLETO;CONFIRMADO
84509;32189;0;TELEFONIA;4;346.00;2;07/10/2020;CC;CONFIRMADO
84509;32189;0;AUDIO;4;5720.00;2;07/10/2020;CC;CONFIRMADO
84509;32189;0;AUDIO;4;165.20;4;07/10/2020;CC;CONFIRMADO
84509;32189;0;AUDIO;4;1652.00;4;07/10/2020;CC;CONFIRMADO
84509;32189;0;AUDIO;4;503.00;2;07/10/2020;CC;CONFIRMADO
84509;32189;0;BELEZA;4;-59.55;1;07/10/2020;CC;CONFIRMADO
84509;32189;0;BELEZA;4;648.10;5;07/10/2020;CC;CONFIRMADO
84509;32189;0;UTILIDADES;4;415.00;1;07/10/2020;CC;CONFIRMADO
158049;32190;0;INFORMATICA;12;0.00;;23/08/2020;BOLETO;CONFIRMADO
158070;32191;0;SOM;12;0.00;;22/08/2020;BOLETO;CONFIRMADO
158075;32192;0;INFORMATICA;12;1522.80;2;27/09/2020;BOLETO;CONFIRMADO
158075;32192;0;INFORMATICA;12;152.28;2;27/09/2020;BOLETO;CONFIRMADO
158075;32192;0;BELEZA;12;98.00;3;27/09/2020;BOLETO;CONFIRMADO
158075;32192;0;BELEZA;12;980.00;3;27/09/2020;BOLETO;CONFIRMADO
158086;32193;0;AUDIO;12;0.00;1;10/09/2020;BOLETO;CONFIRMADO
156837;32194;0;INFORMATICA;12;52.80;2;28/08/2020;BOLETO;CONFIRMADO
156837;32194;0;INFORMATICA;12;528.00;2;28/08/2020;BOLETO;CONFIRMADO
156837;32194;0;INFORMATICA;12;80.00;2;28/08/2020;BOLETO;CONFIRMADO
156837;32194;0;UTILIDADES;12;640.90;2;28/08/2020;BOLETO;CONFIRMADO
156837;32194;0;UTILIDADES;12;4.88;2;28/08/2020;BOLETO;CONFIRMADO
156837;32194;0;UTILIDADES;12;64.08;2;28/08/2020;BOLETO;CONFIRMADO
158074;32195;0;INFORMATICA;12;0.00;;23/08/2020;BOLETO;CONFIRMADO
158442;32196;0;TELEFONIA;12;0.00;1;25/09/2020;BOLETO;CONFIRMADO
158442;32196;0;AUDIO;12;2068.20;2;25/09/2020;BOLETO;CONFIRMADO
158442;32197;0;AUDIO;12;2068.20;2;25/09/2020;BOLETO;CONFIRMADO
158442;32197;0;INFORMATICA;12;0.00;1;25/09/2020;BOLETO;CONFIRMADO
158114;32198;0;INFORMATICA;12;2418.00;2;13/10/2020;BOLETO;CONFIRMADO
158114;32198;0;INFORMATICA;12;0.00;1;13/10/2020;BOLETO;CONFIRMADO
158116;32199;0;AUDIO;12;0.00;1;19/09/2020;BOLETO;CONFIRMADO
158116;32199;0;AUDIO;12;9097.20;2;19/09/2020;BOLETO;CONFIRMADO
158117;32200;0;INFORMATICA;12;1456.00;2;01/09/2020;BOLETO;CONFIRMADO
158117;32200;0;ACESSORIOS;12;0.00;1;01/09/2020;BOLETO;CONFIRMADO
158075;32201;0;INFORMATICA;12;0.00;1;27/09/2020;BOLETO;CONFIRMADO
158075;32201;0;BELEZA;12;1522.80;2;27/09/2020;BOLETO;CONFIRMADO
158126;32204;0;INFORMATICA;12;0.00;1;01/11/2020;BOLETO;CONFIRMADO
158126;32204;0;BELEZA;12;12403.00;6;01/11/2020;BOLETO;CONFIRMADO
158137;32205;0;INFORMATICA;12;0.00;;24/08/2020;BOLETO;CONFIRMADO
158166;32206;0;BELEZA;12;0.00;;05/09/2020;BOLETO;CONFIRMADO
158189;32207;0;AUDIO;12;1046.00;2;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;AUDIO;12;490.00;1;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;INFORMATICA;12;53.20;3;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;INFORMATICA;12;180.60;3;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;INFORMATICA;12;4.88;2;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;INFORMATICA;12;220.00;1;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;INFORMATICA;12;80.00;2;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;INFORMATICA;12;42.00;2;04/10/2020;BOLETO;CONFIRMADO
158189;32207;0;MODA;12;760.00;1;04/10/2020;BOLETO;CONFIRMADO
158156;32208;0;INFORMATICA;12;4.88;2;04/09/2020;BOLETO;CONFIRMADO
158156;32208;0;INFORMATICA;12;80.00;2;04/09/2020;BOLETO;CONFIRMADO
158156;32208;0;INFORMATICA;12;2127.06;2;04/09/2020;BOLETO;CONFIRMADO
158156;32208;0;INFORMATICA;12;2131.94;1;04/09/2020;BOLETO;CONFIRMADO
158156;32208;0;UTILIDADES;12;212.70;2;04/09/2020;BOLETO;CONFIRMADO
158187;32209;0;AUDIO;12;2418.00;2;11/09/2020;BOLETO;CONFIRMADO
158187;32209;0;AUDIO;12;241.80;2;11/09/2020;BOLETO;CONFIRMADO
158133;32210;0;AUDIO;12;0.00;;28/08/2020;BOLETO;CONFIRMADO
158168;32211;0;MODA;12;1148.00;2;23/08/2020;BOLETO;CONFIRMADO
158183;32212;0;AUDIO;12;9.76;4;04/09/2020;BOLETO;CONFIRMADO
158183;32212;0;AUDIO;12;4.80;2;04/09/2020;BOLETO;CONFIRMADO
158183;32212;0;AUDIO;12;48.00;2;04/09/2020;BOLETO;CONFIRMADO
158183;32212;0;INFORMATICA;12;4205.26;4;04/09/2020;BOLETO;CONFIRMADO
158183;32212;0;UTILIDADES;12;420.53;5;04/09/2020;BOLETO;CONFIRMADO
158145;32213;0;INFORMATICA;12;104.50;5;04/10/2020;BOLETO;CONFIRMADO
158145;32213;0;INFORMATICA;12;1045.00;5;04/10/2020;BOLETO;CONFIRMADO
158145;32213;0;INFORMATICA;12;2538.00;3;04/10/2020;BOLETO;CONFIRMADO
158145;32213;0;INFORMATICA;12;253.80;3;04/10/2020;BOLETO;CONFIRMADO
158170;32214;0;INFORMATICA;12;248.00;1;14/09/2020;BOLETO;CONFIRMADO
158170;32214;0;INFORMATICA;12;2538.00;3;14/09/2020;BOLETO;CONFIRMADO
158170;32214;0;INFORMATICA;12;278.60;4;14/09/2020;BOLETO;CONFIRMADO
158170;32214;0;INFORMATICA;12;82.50;5;14/09/2020;BOLETO;CONFIRMADO
158170;32214;0;INFORMATICA;12;825.00;5;14/09/2020;BOLETO;CONFIRMADO
158150;32215;0;INFORMATICA;12;0.00;;09/09/2020;BOLETO;CONFIRMADO
158139;32216;0;AUDIO;12;0.00;;05/09/2020;BOLETO;CONFIRMADO
158163;32217;0;AUDIO;12;0.00;2;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;AUDIO;12;16.00;1;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;INFORMATICA;12;7.32;3;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;INFORMATICA;12;120.00;3;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;INFORMATICA;12;401.25;6;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;MODA;12;13.20;3;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;MODA;12;3676.50;3;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;ACESSORIOS;12;175.00;1;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;ACESSORIOS;12;336.00;1;04/09/2020;BOLETO;CONFIRMADO
158163;32217;0;ACESSORIOS;12;116.00;2;04/09/2020;BOLETO;CONFIRMADO
158193;32218;0;AUDIO;12;4.88;2;28/08/2020;BOLETO;CONFIRMADO
158193;32218;0;AUDIO;12;11.70;1;28/08/2020;BOLETO;CONFIRMADO
158193;32218;0;AUDIO;12;117.00;1;28/08/2020;BOLETO;CONFIRMADO
158193;32218;0;INFORMATICA;12;220.00;1;28/08/2020;BOLETO;CONFIRMADO
158193;32218;0;INFORMATICA;12;2492.68;2;28/08/2020;BOLETO;CONFIRMADO
158193;32218;0;BELEZA;12;80.00;1;28/08/2020;BOLETO;CONFIRMADO
158193;32218;0;UTILIDADES;12;249.26;2;28/08/2020;BOLETO;CONFIRMADO
151300;32219;0;INFORMATICA;12;204.00;1;08/09/2020;BOLETO;CONFIRMADO
151300;32219;0;INFORMATICA;12;20.40;1;08/09/2020;BOLETO;CONFIRMADO
151300;32219;0;BRINQUEDOS;12;2.44;1;08/09/2020;BOLETO;CONFIRMADO
158154;32220;0;AUDIO;12;89.00;1;26/08/2020;BOLETO;CONFIRMADO
158154;32220;0;MODA;12;2147.00;2;26/08/2020;BOLETO;CONFIRMADO
158154;32220;0;MODA;12;214.70;2;26/08/2020;BOLETO;CONFIRMADO
158154;32220;0;UTILIDADES;12;181.30;4;26/08/2020;BOLETO;CONFIRMADO
158154;32220;0;UTILIDADES;12;1813.00;4;26/08/2020;BOLETO;CONFIRMADO
158161;32221;0;INFORMATICA;12;7.32;3;04/09/2020;BOLETO;CONFIRMADO
158161;32221;0;INFORMATICA;12;9.00;2;04/09/2020;BOLETO;CONFIRMADO
158161;32221;0;INFORMATICA;12;90.00;2;04/09/2020;BOLETO;CONFIRMADO
158161;32221;0;UTILIDADES;12;3676.50;3;04/09/2020;BOLETO;CONFIRMADO
158161;32221;0;UTILIDADES;12;367.65;3;04/09/2020;BOLETO;CONFIRMADO
158173;32222;0;AUDIO;12;1895.40;2;25/09/2020;BOLETO;CONFIRMADO
158173;32222;0;AUDIO;12;189.54;2;25/09/2020;BOLETO;CONFIRMADO
158173;32222;0;AUDIO;12;4.88;2;25/09/2020;BOLETO;CONFIRMADO
158173;32222;0;AUDIO;12;80.00;2;25/09/2020;BOLETO;CONFIRMADO
158173;32222;0;INFORMATICA;12;22.60;1;25/09/2020;BOLETO;CONFIRMADO
158173;32222;0;INFORMATICA;12;226.00;1;25/09/2020;BOLETO;CONFIRMADO
158149;32223;0;INFORMATICA;12;0.00;;24/08/2020;BOLETO;CONFIRMADO
158147;32224;0;BELEZA;12;0.00;;24/08/2020;BOLETO;CONFIRMADO
158131;32226;0;MODA;12;0.00;2;31/12/2020;BOLETO;CONFIRMADO
158191;32227;0;TELEFONIA;12;154.40;5;19/09/2020;BOLETO;CONFIRMADO
158191;32227;0;TELEFONIA;12;1544.00;5;19/09/2020;BOLETO;CONFIRMADO
158191;32227;0;AUDIO;12;3627.00;3;19/09/2020;BOLETO;CONFIRMADO
158191;32227;0;AUDIO;12;362.70;3;19/09/2020;BOLETO;CONFIRMADO
158141;32228;0;AUDIO;12;24.60;1;12/10/2020;BOLETO;CONFIRMADO
158141;32228;0;AUDIO;12;246.00;1;12/10/2020;BOLETO;CONFIRMADO
158141;32228;0;AUDIO;12;1209.00;1;12/10/2020;BOLETO;CONFIRMADO
158141;32228;0;AUDIO;12;120.90;1;12/10/2020;BOLETO;CONFIRMADO
158141;32228;0;UTILIDADES;12;110.00;1;12/10/2020;BOLETO;CONFIRMADO
158162;32229;0;AUDIO;12;120.00;3;04/09/2020;BOLETO;CONFIRMADO
158162;32229;0;INFORMATICA;12;11332.50;3;04/09/2020;BOLETO;CONFIRMADO
158162;32229;0;INFORMATICA;12;1133.25;6;04/09/2020;BOLETO;CONFIRMADO
158162;32229;0;INFORMATICA;12;14.64;6;04/09/2020;BOLETO;CONFIRMADO
158162;32229;0;INFORMATICA;12;20.10;5;04/09/2020;BOLETO;CONFIRMADO
158162;32229;0;ACESSORIOS;12;161.00;3;04/09/2020;BOLETO;CONFIRMADO
158162;32229;0;UTILIDADES;12;40.00;2;04/09/2020;BOLETO;CONFIRMADO
83994;32231;0;INFORMATICA;4;8151.00;3;10/10/2020;CC;CONFIRMADO
83994;32231;0;INFORMATICA;4;815.10;3;10/10/2020;CC;CONFIRMADO
83994;32231;0;ACESSORIOS;4;191.90;7;10/10/2020;CC;CONFIRMADO
83994;32231;0;ACESSORIOS;4;1919.00;7;10/10/2020;CC;CONFIRMADO
158180;32233;0;TELEFONIA;12;5386.50;2;04/09/2020;BOLETO;CONFIRMADO
158180;32233;0;AUDIO;12;80.00;2;04/09/2020;BOLETO;CONFIRMADO
158180;32233;0;AUDIO;12;4.88;2;04/09/2020;BOLETO;CONFIRMADO
158180;32233;0;AUDIO;12;415.00;1;04/09/2020;BOLETO;CONFIRMADO
158180;32233;0;INFORMATICA;12;580.15;4;04/09/2020;BOLETO;CONFIRMADO
97242;32234;0;TELEFONIA;3;80.00;2;29/08/2020;A VISTA;CONFIRMADO
97242;32234;0;INFORMATICA;3;4.88;2;29/08/2020;A VISTA;CONFIRMADO
97242;32234;0;INFORMATICA;3;26.50;2;29/08/2020;A VISTA;CONFIRMADO
97242;32234;0;INFORMATICA;3;265.00;2;29/08/2020;A VISTA;CONFIRMADO
97242;32234;0;INFORMATICA;3;2104.00;2;29/08/2020;A VISTA;CONFIRMADO
97242;32234;0;INFORMATICA;3;210.40;2;29/08/2020;A VISTA;CONFIRMADO
158143;32235;0;AUDIO;12;2843.10;3;04/09/2020;BOLETO;CONFIRMADO
158143;32235;0;INFORMATICA;12;43.60;2;04/09/2020;BOLETO;CONFIRMADO
158143;32235;0;INFORMATICA;12;436.00;2;04/09/2020;BOLETO;CONFIRMADO
158143;32235;0;INFORMATICA;12;7.32;3;04/09/2020;BOLETO;CONFIRMADO
158143;32235;0;INFORMATICA;12;336.24;4;04/09/2020;BOLETO;CONFIRMADO
158533;32236;0;AUDIO;12;1582.00;2;25/10/2020;BOLETO;CONFIRMADO
158533;32236;0;INFORMATICA;12;0.00;1;25/10/2020;BOLETO;CONFIRMADO
158205;32237;0;AUDIO;12;0.00;1;15/09/2020;BOLETO;CONFIRMADO
158205;32237;0;INFORMATICA;12;2116.00;1;15/09/2020;BOLETO;CONFIRMADO
158296;32238;0;INFORMATICA;12;0.00;;25/08/2020;BOLETO;CONFIRMADO
158313;32240;0;TELEFONIA;12;303.65;5;22/12/2020;BOLETO;CONFIRMADO
158313;32240;0;AUDIO;12;3036.35;5;22/12/2020;BOLETO;CONFIRMADO
158313;32240;0;AUDIO;12;9.76;4;22/12/2020;BOLETO;CONFIRMADO
158267;32241;0;AUDIO;12;67.10;4;29/08/2020;BOLETO;CONFIRMADO
158267;32241;0;AUDIO;12;7.32;3;29/08/2020;BOLETO;CONFIRMADO
158267;32241;0;INFORMATICA;12;188.00;2;29/08/2020;BOLETO;CONFIRMADO
158267;32241;0;INFORMATICA;12;48.00;1;29/08/2020;BOLETO;CONFIRMADO
158267;32241;0;INFORMATICA;12;435.00;1;29/08/2020;BOLETO;CONFIRMADO
158267;32241;0;ACESSORIOS;12;3302.00;2;29/08/2020;BOLETO;CONFIRMADO
158267;32241;0;ACESSORIOS;12;330.20;3;29/08/2020;BOLETO;CONFIRMADO
158299;32242;0;AUDIO;12;0.00;;26/08/2020;BOLETO;CONFIRMADO
158317;32243;0;AUDIO;12;303.65;5;22/12/2020;BOLETO;CONFIRMADO
158317;32243;0;AUDIO;12;3340.00;1;22/12/2020;BOLETO;CONFIRMADO
158317;32243;0;INFORMATICA;12;9.76;4;22/12/2020;BOLETO;CONFIRMADO
158317;32243;0;BELEZA;12;3036.35;5;22/12/2020;BOLETO;CONFIRMADO
158233;32244;0;INFORMATICA;12;0.00;;02/09/2020;BOLETO;CONFIRMADO
191429;32245;0;AUDIO;1;7.32;3;04/09/2020;DINHEIRO;CONFIRMADO
191429;32245;0;INFORMATICA;1;120.00;3;04/09/2020;DINHEIRO;CONFIRMADO
191429;32245;0;INFORMATICA;1;65.50;3;04/09/2020;DINHEIRO;CONFIRMADO
191429;32245;0;INFORMATICA;1;655.00;3;04/09/2020;DINHEIRO;CONFIRMADO
191429;32245;0;ACESSORIOS;1;4149.00;3;04/09/2020;DINHEIRO;CONFIRMADO
191429;32245;0;ACESSORIOS;1;414.90;3;04/09/2020;DINHEIRO;CONFIRMADO
101976;32247;0;AUDIO;3;179.60;6;28/08/2020;A VISTA;CONFIRMADO
101976;32247;0;INFORMATICA;3;1004.00;5;28/08/2020;A VISTA;CONFIRMADO
101976;32247;0;INFORMATICA;3;792.00;1;28/08/2020;A VISTA;CONFIRMADO
101976;32247;0;INFORMATICA;3;160.00;4;28/08/2020;A VISTA;CONFIRMADO
101976;32247;0;INFORMATICA;3;9.76;4;28/08/2020;A VISTA;CONFIRMADO
101976;32247;0;BRINQUEDOS;3;5806.80;2;28/08/2020;A VISTA;CONFIRMADO
101976;32247;0;BRINQUEDOS;3;580.68;4;28/08/2020;A VISTA;CONFIRMADO
158261;32248;0;AUDIO;12;34.80;1;08/09/2020;BOLETO;CONFIRMADO
158261;32248;0;AUDIO;12;348.00;1;08/09/2020;BOLETO;CONFIRMADO
158261;32248;0;INFORMATICA;12;1327.00;3;08/09/2020;BOLETO;CONFIRMADO
158261;32248;0;INFORMATICA;12;132.70;3;08/09/2020;BOLETO;CONFIRMADO
158261;32248;0;BRINQUEDOS;12;7.32;3;08/09/2020;BOLETO;CONFIRMADO
158308;32249;0;AUDIO;12;0.00;;11/09/2020;BOLETO;CONFIRMADO
158322;32250;0;AUDIO;12;12.20;5;15/09/2020;BOLETO;CONFIRMADO
158322;32250;0;AUDIO;12;248.00;1;15/09/2020;BOLETO;CONFIRMADO
158322;32250;0;AUDIO;12;200.00;5;15/09/2020;BOLETO;CONFIRMADO
158322;32250;0;AUDIO;12;944.67;6;15/09/2020;BOLETO;CONFIRMADO
158322;32250;0;INFORMATICA;12;48.00;4;15/09/2020;BOLETO;CONFIRMADO
158322;32250;0;INFORMATICA;12;480.00;4;15/09/2020;BOLETO;CONFIRMADO
158322;32250;0;INFORMATICA;12;9198.82;5;15/09/2020;BOLETO;CONFIRMADO
158277;32252;0;AUDIO;12;190.40;1;30/08/2020;BOLETO;CONFIRMADO
158277;32252;0;AUDIO;12;1904.00;1;30/08/2020;BOLETO;CONFIRMADO
158277;32252;0;INFORMATICA;12;44.50;2;30/08/2020;BOLETO;CONFIRMADO
158277;32252;0;INFORMATICA;12;445.00;2;30/08/2020;BOLETO;CONFIRMADO
158216;32253;0;INFORMATICA;12;2860.00;1;04/09/2020;BOLETO;CONFIRMADO
158216;32253;0;INFORMATICA;12;286.00;1;04/09/2020;BOLETO;CONFIRMADO
158216;32253;0;INFORMATICA;12;8.20;1;04/09/2020;BOLETO;CONFIRMADO
158216;32253;0;INFORMATICA;12;82.00;1;04/09/2020;BOLETO;CONFIRMADO
158269;32255;0;INFORMATICA;12;0.00;;25/08/2020;BOLETO;CONFIRMADO
88095;32256;0;INFORMATICA;4;131.80;6;05/09/2020;CC;CONFIRMADO
88095;32256;0;INFORMATICA;4;244.00;4;05/09/2020;CC;CONFIRMADO
88095;32256;0;INFORMATICA;4;7.32;3;05/09/2020;CC;CONFIRMADO
88095;32256;0;ACESSORIOS;4;1074.00;2;05/09/2020;CC;CONFIRMADO
88095;32256;0;ACESSORIOS;4;4128.00;3;05/09/2020;CC;CONFIRMADO
88095;32256;0;ACESSORIOS;4;412.80;3;05/09/2020;CC;CONFIRMADO
158275;32257;0;AUDIO;12;1038.60;2;25/08/2020;BOLETO;CONFIRMADO
158275;32257;0;AUDIO;12;103.86;4;25/08/2020;BOLETO;CONFIRMADO
158275;32257;0;INFORMATICA;12;4.88;2;25/08/2020;BOLETO;CONFIRMADO
158275;32257;0;BELEZA;12;0.00;2;25/08/2020;BOLETO;CONFIRMADO
158339;32259;0;AUDIO;12;1017.00;1;29/09/2020;BOLETO;CONFIRMADO
158339;32259;0;AUDIO;12;101.70;1;29/09/2020;BOLETO;CONFIRMADO
158339;32259;0;INFORMATICA;12;26.40;1;29/09/2020;BOLETO;CONFIRMADO
